Teams,Goals,Total Attempts,On Target,Off Target,Blocked,Woodwork,Corners,Offside,Possession,Passes,Passing Accuracy,Passes Completed,Distance Covered,Balls Recovered,Tackles,Clearances,Blocks,Yellow Cards,Red Cards,Fouls,"Anfield, Liverpool","Arena AufSchalke, Gelsenkirchen","Arena Lviv, Lviv","Arsenal Stadium, London","BVB Stadion Dortmund, Dortmund","BayArena, Leverkusen","Beşiktaş Park, Istanbul","Camp Nou, Barcelona","Camp de Mestalla, Valencia","City of Manchester Stadium, Manchester","Estadio Metropolitano, Madrid","Estadio Ramón Sánchez-Pizjuán, Seville","Estadio Santiago Bernabéu, Madrid","Estadio Vicente Calderón, Madrid","Estádio do Dragão, Porto","Estádio do Sport Lisboa e Benfica, Lisbon","Football Arena Munich, Munich","Johan Cruijff ArenA, Amsterdam","Juventus Stadium, Turin","KAA Gent Stadium, Ghent","King Power Stadium, Leicester","NSK Olimpiyskyi, Kyiv","OL Stadium, Décines","OSK Metalist Stadion, Kharkiv","Old Trafford, Manchester","Olympiastadion, Berlin","PSV Stadion, Eindhoven","Parc des Princes, Paris","Principality Stadium, Cardiff","RB Arena, Leipzig","St. Jakob-Park, Basel","Stade Louis II, Monaco","Stadio Olimpico, Rome","Stadio San Paolo, Naples","Stadio San Siro, Milan","Stadion Petrovskiy, St Petersburg","Stamford Bridge, London","Tottenham Hotspur Stadium, London","VfL Wolfsburg Arena, Wolfsburg","Wembley Stadium, London",Home_Game,Form_index
Lyon,0.0,0.10810810810810809,0.15384615384615385,0.13333333333333333,0.08333333333333333,0.3333333333333333,0.125,0.0,0.2954545454545455,0.2732181425485961,0.5782125369973321,0.25,0.19405320813771526,0.1803278688524591,0.18181818181818182,0.4901960784313726,0.6666666666666666,0.25,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Barcelona,0.0,0.3783783783783783,0.38461538461538464,0.13333333333333333,0.6666666666666666,0.0,0.125,0.1111111111111111,0.7045454545454547,0.572354211663067,0.8493602574983594,0.5605381165919283,0.11267605633802821,0.29508196721311475,0.18181818181818182,0.1764705882352941,0.08333333333333333,0.25,0.0,0.3478260869565218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
Liverpool,0.0,0.4054054054054053,0.15384615384615385,0.7333333333333333,0.25,0.0,0.3125,0.1111111111111111,0.43181818181818177,0.35961123110151194,0.5246657037931581,0.31502242152466364,0.2519561815336466,0.3278688524590164,0.2727272727272727,0.1176470588235294,0.16666666666666666,0.125,0.0,0.3043478260869566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10000000000000009
Bayern,0.0,0.3513513513513513,0.07692307692307693,0.7333333333333333,0.16666666666666666,0.0,0.3125,0.2222222222222222,0.5681818181818182,0.388768898488121,0.6885026426938352,0.3654708520179372,0.26604068857589985,0.3606557377049181,0.2727272727272727,0.4509803921568627,0.25,0.125,0.0,0.4347826086956522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
Tottenham,0.42857142857142855,0.4054054054054053,0.46153846153846156,0.3333333333333333,0.41666666666666663,0.0,0.375,0.3333333333333333,0.6136363636363636,0.48488120950323976,0.8612121948556157,0.4820627802690583,0.2895148669796556,0.4426229508196722,0.6363636363636364,0.1176470588235294,0.0,0.125,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.30000000000000004
Dortmund,0.0,0.27027027027027023,0.46153846153846156,0.3333333333333333,0.0,0.0,0.375,0.1111111111111111,0.38636363636363635,0.40496760259179276,0.7997817745778679,0.3979820627802691,0.30985915492957744,0.3114754098360656,0.09090909090909091,0.1176470588235294,0.41666666666666663,0.125,0.0,0.08695652173913045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
Ajax,0.14285714285714285,0.48648648648648646,0.5384615384615385,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.1875,0.5555555555555556,0.5000000000000001,0.40712742980561567,0.6791970633144429,0.38004484304932734,0.25978090766823175,0.639344262295082,0.2727272727272727,0.0392156862745098,0.16666666666666666,0.125,0.0,0.3043478260869566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
Real Madrid,0.2857142857142857,0.5135135135135135,0.6153846153846154,0.6666666666666666,0.16666666666666666,0.0,0.1875,0.0,0.5000000000000001,0.41036717062635,0.7026525766577323,0.3867713004484305,0.1784037558685447,0.459016393442623,0.4545454545454546,0.3333333333333333,0.16666666666666666,0.375,0.0,0.3478260869565218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Roma,0.2857142857142857,0.3243243243243243,0.6923076923076923,0.26666666666666666,0.0,0.6666666666666666,0.0625,0.1111111111111111,0.31818181818181823,0.19006479481641472,0.38276444552147826,0.15919282511210764,0.28794992175273876,0.24590163934426235,0.0,0.09803921568627451,0.25,0.125,0.0,0.3478260869565218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
Porto,0.14285714285714285,0.21621621621621617,0.15384615384615385,0.26666666666666666,0.25,0.0,0.0625,0.0,0.6818181818181818,0.3423326133909288,0.6530002000217743,0.3195067264573991,0.269170579029734,0.42622950819672134,0.18181818181818182,0.21568627450980393,0.0,0.125,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Man. United,0.0,0.2432432432432432,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.0,0.1875,0.2222222222222222,0.38636363636363635,0.3012958963282938,0.6840991539444601,0.2881165919282511,0.09389671361502347,0.3114754098360656,0.0,0.09803921568627451,0.25,0.75,1.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000007
Paris,0.2857142857142857,0.3243243243243243,0.38461538461538464,0.3333333333333333,0.25,0.0,0.1875,0.1111111111111111,0.6136363636363636,0.43196544276457893,0.7940400828323466,0.42152466367713,0.12363067292644778,0.3278688524590164,0.5454545454545454,0.39215686274509803,0.3333333333333333,0.5,0.0,0.17391304347826092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
Atlético,0.14285714285714285,0.18918918918918914,0.15384615384615385,0.4,0.0,0.0,0.125,0.5555555555555556,0.11363636363636365,0.12742980561555076,0.03715951126555295,0.08071748878923765,0.28794992175273876,0.4098360655737705,0.18181818181818182,0.196078431372549,0.16666666666666666,0.125,0.0,0.3478260869565218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
Liverpool,0.0,0.16216216216216214,0.0,0.3333333333333333,0.16666666666666666,0.0,0.4375,0.1111111111111111,0.8863636363636364,0.6425485961123111,0.6317116915144037,0.5762331838565022,0.20344287949921752,0.278688524590164,0.09090909090909091,0.058823529411764705,0.0,0.375,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Dortmund,0.2857142857142857,0.29729729729729726,0.23076923076923078,0.4666666666666667,0.16666666666666666,0.0,0.1875,0.2222222222222222,0.4545454545454545,0.43520518358531324,0.7803497365766163,0.4226457399103139,0.2347417840375587,0.47540983606557385,0.09090909090909091,0.07843137254901962,0.16666666666666666,0.125,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
Paris,0.14285714285714285,0.21621621621621617,0.23076923076923078,0.26666666666666666,0.16666666666666666,0.3333333333333333,0.1875,0.3333333333333333,0.5454545454545455,0.5183585313174947,0.8918282703732756,0.5179372197309418,0.1580594679186231,0.37704918032786894,0.6363636363636364,0.058823529411764705,0.16666666666666666,0.5,0.0,0.3478260869565218,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Atalanta,0.5714285714285714,0.27027027027027023,0.38461538461538464,0.3333333333333333,0.08333333333333333,0.0,0.375,0.1111111111111111,0.4545454545454545,0.3552915766738661,0.6317116915144037,0.32623318385650224,0.28794992175273876,0.47540983606557385,0.4545454545454546,0.2941176470588235,0.25,0.125,0.0,0.6956521739130436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000007
Valencia,0.14285714285714285,0.43243243243243235,0.3076923076923077,0.6666666666666666,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5454545454545455,0.3444924406047517,0.5945521802488503,0.312780269058296,0.23004694835680767,0.34426229508196726,0.36363636363636365,0.196078431372549,0.08333333333333333,0.0,0.0,0.21739130434782614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
Tottenham,0.0,0.29729729729729726,0.46153846153846156,0.26666666666666666,0.16666666666666666,0.3333333333333333,0.375,0.2222222222222222,0.38636363636363635,0.2678185745140389,0.5573926689832973,0.24215246636771298,0.20344287949921752,0.2295081967213115,0.0,0.23529411764705882,0.5833333333333333,0.375,0.0,0.3478260869565218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4
Leipzig,0.14285714285714285,0.4054054054054053,0.38461538461538464,0.26666666666666666,0.5833333333333333,0.3333333333333333,0.4375,0.5555555555555556,0.6136363636363636,0.43952483801295905,0.7803497365766163,0.4237668161434977,0.29420970266040686,0.29508196721311475,0.2727272727272727,0.23529411764705882,0.16666666666666666,0.375,0.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30000000000000004
Chelsea,0.0,0.16216216216216214,0.23076923076923078,0.26666666666666666,0.0,0.0,0.1875,0.2222222222222222,0.20454545454545459,0.265658747300216,0.5945521802488503,0.2443946188340807,0.3004694835680752,0.278688524590164,0.09090909090909091,0.2549019607843137,0.25,0.125,1.0,0.17391304347826092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6000000000000001
Bayern,0.42857142857142855,0.3783783783783783,0.46153846153846156,0.4,0.25,0.3333333333333333,0.3125,0.0,0.7954545454545455,0.6047516198704105,0.8175092478421693,0.5795964125560538,0.3286384976525822,0.47540983606557385,0.5454545454545454,0.058823529411764705,0.0,0.25,0.0,0.3478260869565218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Napoli,0.14285714285714285,0.16216216216216214,0.3076923076923077,0.13333333333333333,0.08333333333333333,0.0,0.125,0.1111111111111111,0.20454545454545459,0.28077753779697623,0.70603071404551,0.273542600896861,0.264475743348983,0.21311475409836067,0.09090909090909091,0.07843137254901962,0.16666666666666666,0.25,0.0,0.17391304347826092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
Barcelona,0.14285714285714285,0.16216216216216214,0.07692307692307693,0.13333333333333333,0.16666666666666666,0.0,0.125,0.2222222222222222,0.7954545454545455,0.6997840172786178,0.928987781638829,0.696188340807175,0.09546165884194077,0.21311475409836067,0.4545454545454546,0.1176470588235294,0.08333333333333333,0.625,1.0,0.3478260869565218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Lyon,0.14285714285714285,0.29729729729729726,0.15384615384615385,0.4,0.3333333333333333,0.3333333333333333,0.3125,0.1111111111111111,0.2272727272727273,0.2354211663066955,0.445914135186638,0.202914798206278,0.36463223787167437,0.34426229508196726,0.09090909090909091,0.4509803921568627,0.41666666666666663,0.25,0.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000007
Juventus,0.0,0.3783783783783783,0.07692307692307693,0.6,0.41666666666666663,0.0,0.1875,0.3333333333333333,0.7727272727272728,0.5453563714902808,0.70603071404551,0.5089686098654709,0.2785602503912363,0.1803278688524591,0.4545454545454546,0.058823529411764705,0.3333333333333333,0.0,0.0,0.21739130434782614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Real Madrid,0.14285714285714285,0.21621621621621617,0.23076923076923078,0.26666666666666666,0.16666666666666666,0.0,0.0625,0.0,0.5000000000000001,0.4568034557235422,0.7431902253110629,0.4327354260089686,0.18309859154929573,0.19672131147540983,0.36363636363636365,0.09803921568627451,0.25,0.25,1.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001
Man. City,0.2857142857142857,0.4054054054054053,0.6153846153846154,0.3333333333333333,0.25,0.0,0.25,0.0,0.5000000000000001,0.48380129589632836,0.7803497365766163,0.468609865470852,0.28325508607198774,0.3114754098360656,0.18181818181818182,0.1568627450980392,0.16666666666666666,0.125,0.0,0.3043478260869566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
Valencia,0.42857142857142855,0.4054054054054053,0.5384615384615385,0.4,0.25,0.0,0.5625,0.3333333333333333,0.6590909090909091,0.4114470842332614,0.5573926689832973,0.3654708520179372,0.13928012519561836,0.39344262295081966,0.09090909090909091,0.13725490196078433,0.16666666666666666,0.5,0.0,0.4782608695652175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30000000000000004
Atalanta,0.5714285714285714,0.27027027027027023,0.38461538461538464,0.26666666666666666,0.16666666666666666,0.3333333333333333,0.125,0.1111111111111111,0.34090909090909094,0.21814254859611235,0.445914135186638,0.18721973094170402,0.19248826291079796,0.4426229508196722,0.7272727272727273,0.3333333333333333,0.25,0.125,0.0,0.39130434782608703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Leipzig,0.42857142857142855,0.3243243243243243,0.38461538461538464,0.26666666666666666,0.3333333333333333,0.0,0.375,0.3333333333333333,0.5454545454545455,0.43520518358531324,0.483073646452191,0.3721973094170404,0.21596244131455394,0.7540983606557379,0.18181818181818182,0.1176470588235294,0.16666666666666666,0.25,0.0,0.7826086956521741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001
Tottenham,0.0,0.16216216216216214,0.23076923076923078,0.13333333333333333,0.16666666666666666,0.0,0.1875,0.1111111111111111,0.4545454545454545,0.347732181425486,0.483073646452191,0.29708520179372194,0.16118935837245682,0.4918032786885247,0.18181818181818182,0.1568627450980392,0.3333333333333333,0.5,0.0,0.39130434782608703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Liverpool,0.2857142857142857,0.9189189189189189,0.9230769230769231,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.8181818181818182,0.8034557235421167,0.5945521802488503,0.6984304932735426,0.8247261345852896,0.737704918032787,0.4545454545454546,0.09803921568627451,0.0,0.125,0.0,0.6086956521739131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
Atlético,0.42857142857142855,0.2432432432432432,0.46153846153846156,0.26666666666666666,0.0,0.0,0.1875,0.4444444444444444,0.18181818181818188,0.20734341252699787,0.0,0.13004484304932734,0.8810641627543037,0.6885245901639345,0.4545454545454546,1.0,0.5833333333333333,0.25,0.0,0.6086956521739131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Paris,0.2857142857142857,0.21621621621621617,0.3076923076923077,0.2,0.16666666666666666,0.0,0.3125,0.2222222222222222,0.5000000000000001,0.3768898488120951,0.7803497365766163,0.366591928251121,0.2112676056338027,0.2622950819672132,0.5454545454545454,0.2549019607843137,0.25,0.625,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
Dortmund,0.0,0.29729729729729726,0.15384615384615385,0.4666666666666667,0.25,0.0,0.25,0.0,0.5000000000000001,0.47732181425485964,0.5573926689832973,0.42152466367713,0.21596244131455394,0.3278688524590164,0.18181818181818182,0.3137254901960784,0.16666666666666666,0.25,1.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
