Teams,Goals,Total Attempts,On Target,Off Target,Blocked,Woodwork,Corners,Offside,Possession,Passes,Passing Accuracy,Passes Completed,Distance Covered,Balls Recovered,Tackles,Clearances,Blocks,Yellow Cards,Red Cards,Fouls,"Anfield, Liverpool","Arena AufSchalke, Gelsenkirchen","Arena Lviv, Lviv","Arsenal Stadium, London","BVB Stadion Dortmund, Dortmund","BayArena, Leverkusen","Beşiktaş Park, Istanbul","Camp Nou, Barcelona","Camp de Mestalla, Valencia","City of Manchester Stadium, Manchester","Estadio Metropolitano, Madrid","Estadio Ramón Sánchez-Pizjuán, Seville","Estadio Santiago Bernabéu, Madrid","Estadio Vicente Calderón, Madrid","Estádio do Dragão, Porto","Estádio do Sport Lisboa e Benfica, Lisbon","Football Arena Munich, Munich","Johan Cruijff ArenA, Amsterdam","Juventus Stadium, Turin","KAA Gent Stadium, Ghent","King Power Stadium, Leicester","NSK Olimpiyskyi, Kyiv","OL Stadium, Décines","OSK Metalist Stadion, Kharkiv","Old Trafford, Manchester","Olympiastadion, Berlin","PSV Stadion, Eindhoven","Parc des Princes, Paris","Principality Stadium, Cardiff","RB Arena, Leipzig","St. Jakob-Park, Basel","Stade Louis II, Monaco","Stadio Olimpico, Rome","Stadio San Paolo, Naples","Stadio San Siro, Milan","Stadion Petrovskiy, St Petersburg","Stamford Bridge, London","Tottenham Hotspur Stadium, London","VfL Wolfsburg Arena, Wolfsburg","Wembley Stadium, London"
Real Madrid,0.2857142857142857,0.5135135135135136,0.6153846153846154,0.6666666666666666,0.16666666666666666,0.0,0.1875,0.0,0.5000000000000001,0.41036717062635,0.7026525766577323,0.3867713004484305,0.17840375586854473,0.459016393442623,0.4545454545454546,0.3333333333333333,0.16666666666666666,0.375,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roma,0.2857142857142857,0.32432432432432434,0.6923076923076923,0.26666666666666666,0.0,0.6666666666666666,0.0625,0.1111111111111111,0.31818181818181823,0.19006479481641472,0.38276444552147826,0.15919282511210764,0.2879499217527388,0.24590163934426235,0.0,0.09803921568627451,0.25,0.125,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Porto,0.14285714285714285,0.21621621621621623,0.15384615384615385,0.26666666666666666,0.25,0.0,0.0625,0.0,0.6818181818181818,0.3423326133909288,0.6530002000217743,0.3195067264573991,0.26917057902973407,0.42622950819672134,0.18181818181818182,0.21568627450980393,0.0,0.125,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Man. United,0.0,0.24324324324324326,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.0,0.1875,0.2222222222222222,0.38636363636363635,0.3012958963282938,0.6840991539444601,0.2881165919282511,0.0938967136150235,0.3114754098360656,0.0,0.09803921568627451,0.25,0.75,1.0,0.608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paris,0.2857142857142857,0.32432432432432434,0.38461538461538464,0.3333333333333333,0.25,0.0,0.1875,0.1111111111111111,0.6136363636363636,0.43196544276457893,0.7940400828323466,0.42152466367713,0.1236306729264478,0.3278688524590164,0.5454545454545454,0.39215686274509803,0.3333333333333333,0.5,0.0,0.1739130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlético,0.14285714285714285,0.1891891891891892,0.15384615384615385,0.4,0.0,0.0,0.125,0.5555555555555556,0.11363636363636365,0.12742980561555076,0.03715951126555295,0.08071748878923765,0.2879499217527388,0.4098360655737705,0.18181818181818182,0.196078431372549,0.16666666666666666,0.125,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liverpool,0.0,0.16216216216216217,0.0,0.4,0.16666666666666666,0.0,0.125,0.1111111111111111,0.8863636363636364,0.6425485961123111,0.6317116915144037,0.5762331838565022,0.20344287949921758,0.278688524590164,0.09090909090909091,0.058823529411764705,0.0,0.375,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dortmund,0.14285714285714285,0.2972972972972973,0.23076923076923078,0.4666666666666667,0.16666666666666666,0.0,0.1875,0.2222222222222222,0.4545454545454545,0.43520518358531324,0.7803497365766163,0.4226457399103139,0.23474178403755874,0.47540983606557385,0.09090909090909091,0.07843137254901962,0.16666666666666666,0.125,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paris,0.0,0.21621621621621623,0.23076923076923078,0.4666666666666667,0.16666666666666666,0.3333333333333333,0.1875,0.3333333333333333,0.5454545454545455,0.5183585313174947,0.8918282703732756,0.5179372197309418,0.15805946791862313,0.37704918032786894,0.6363636363636364,0.058823529411764705,0.16666666666666666,0.5,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atalanta,0.14285714285714285,0.2702702702702703,0.38461538461538464,0.3333333333333333,0.08333333333333333,0.0,0.375,0.1111111111111111,0.4545454545454545,0.3552915766738661,0.6317116915144037,0.32623318385650224,0.2879499217527388,0.47540983606557385,0.4545454545454546,0.2941176470588235,0.25,0.125,0.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Valencia,0.0,0.43243243243243246,0.3076923076923077,0.3333333333333333,0.25,0.3333333333333333,0.375,0.3333333333333333,0.5454545454545455,0.3444924406047517,0.5945521802488503,0.312780269058296,0.23004694835680772,0.34426229508196726,0.36363636363636365,0.196078431372549,0.08333333333333333,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tottenham,0.14285714285714285,0.2972972972972973,0.46153846153846156,0.26666666666666666,0.16666666666666666,0.3333333333333333,0.375,0.2222222222222222,0.38636363636363635,0.2678185745140389,0.5573926689832973,0.24215246636771298,0.20344287949921758,0.2295081967213115,0.0,0.23529411764705882,0.5833333333333333,0.375,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Leipzig,0.0,0.40540540540540543,0.38461538461538464,0.26666666666666666,0.5833333333333333,0.3333333333333333,0.375,0.5555555555555556,0.6136363636363636,0.43952483801295905,0.7803497365766163,0.4237668161434977,0.2942097026604069,0.29508196721311475,0.2727272727272727,0.23529411764705882,0.16666666666666666,0.375,0.0,0.608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Chelsea,0.0,0.16216216216216217,0.23076923076923078,0.26666666666666666,0.0,0.0,0.1875,0.2222222222222222,0.20454545454545459,0.265658747300216,0.5945521802488503,0.2443946188340807,0.30046948356807524,0.278688524590164,0.09090909090909091,0.2549019607843137,0.25,0.125,1.0,0.1739130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bayern,0.42857142857142855,0.3783783783783784,0.46153846153846156,0.26666666666666666,0.25,0.3333333333333333,0.1875,0.0,0.7954545454545455,0.6047516198704105,0.8175092478421693,0.5795964125560538,0.32863849765258224,0.47540983606557385,0.5454545454545454,0.058823529411764705,0.0,0.25,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Napoli,0.0,0.16216216216216217,0.3076923076923077,0.13333333333333333,0.08333333333333333,0.0,0.125,0.1111111111111111,0.20454545454545459,0.28077753779697623,0.70603071404551,0.273542600896861,0.26447574334898305,0.21311475409836067,0.09090909090909091,0.07843137254901962,0.16666666666666666,0.25,0.0,0.1739130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,0.42857142857142855,0.16216216216216217,0.07692307692307693,0.13333333333333333,0.16666666666666666,0.0,0.125,0.2222222222222222,0.7954545454545455,0.6997840172786178,0.928987781638829,0.696188340807175,0.0954616588419408,0.21311475409836067,0.4545454545454546,0.1176470588235294,0.08333333333333333,0.625,1.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyon,0.0,0.2972972972972973,0.15384615384615385,0.4,0.3333333333333333,0.3333333333333333,0.3125,0.1111111111111111,0.2272727272727273,0.2354211663066955,0.445914135186638,0.202914798206278,0.3646322378716744,0.34426229508196726,0.09090909090909091,0.4509803921568627,0.41666666666666663,0.25,0.0,0.608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juventus,0.42857142857142855,0.3783783783783784,0.07692307692307693,0.4,0.41666666666666663,0.0,0.3125,0.3333333333333333,0.7727272727272728,0.5453563714902808,0.70603071404551,0.5089686098654709,0.27856025039123633,0.1803278688524591,0.4545454545454546,0.058823529411764705,0.3333333333333333,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Real Madrid,0.0,0.21621621621621623,0.23076923076923078,0.26666666666666666,0.16666666666666666,0.0,0.0625,0.0,0.5000000000000001,0.4568034557235422,0.7431902253110629,0.4327354260089686,0.18309859154929575,0.19672131147540983,0.36363636363636365,0.09803921568627451,0.25,0.25,1.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Man. City,0.42857142857142855,0.40540540540540543,0.6153846153846154,0.26666666666666666,0.25,0.0,0.0625,0.0,0.5000000000000001,0.48380129589632836,0.7803497365766163,0.468609865470852,0.2832550860719878,0.3114754098360656,0.18181818181818182,0.1568627450980392,0.16666666666666666,0.125,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valencia,0.42857142857142855,0.40540540540540543,0.5384615384615385,0.4,0.25,0.0,0.5625,0.3333333333333333,0.6590909090909091,0.4114470842332614,0.5573926689832973,0.3654708520179372,0.1392801251956184,0.39344262295081966,0.09090909090909091,0.13725490196078433,0.16666666666666666,0.5,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atalanta,0.5714285714285714,0.2702702702702703,0.38461538461538464,0.4,0.16666666666666666,0.3333333333333333,0.5625,0.1111111111111111,0.34090909090909094,0.21814254859611235,0.445914135186638,0.18721973094170402,0.192488262910798,0.4426229508196722,0.7272727272727273,0.3333333333333333,0.25,0.125,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leipzig,0.42857142857142855,0.32432432432432434,0.38461538461538464,0.26666666666666666,0.3333333333333333,0.0,0.375,0.3333333333333333,0.5454545454545455,0.43520518358531324,0.483073646452191,0.3721973094170404,0.215962441314554,0.7540983606557379,0.18181818181818182,0.1176470588235294,0.16666666666666666,0.25,0.0,0.7826086956521738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tottenham,0.5714285714285714,0.16216216216216217,0.23076923076923078,0.26666666666666666,0.16666666666666666,0.0,0.375,0.1111111111111111,0.4545454545454545,0.347732181425486,0.483073646452191,0.29708520179372194,0.16118935837245685,0.4918032786885247,0.18181818181818182,0.1568627450980392,0.3333333333333333,0.5,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liverpool,0.42857142857142855,0.9189189189189191,0.9230769230769231,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.8181818181818182,0.8034557235421167,0.5945521802488503,0.6984304932735426,0.8247261345852899,0.737704918032787,0.4545454545454546,0.09803921568627451,0.0,0.125,0.0,0.608695652173913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlético,0.5714285714285714,0.24324324324324326,0.46153846153846156,1.0,0.0,0.0,1.0,0.4444444444444444,0.18181818181818188,0.20734341252699787,0.0,0.13004484304932734,0.8810641627543039,0.6885245901639345,0.4545454545454546,1.0,0.5833333333333333,0.25,0.0,0.608695652173913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paris,0.42857142857142855,0.21621621621621623,0.3076923076923077,0.2,0.16666666666666666,0.0,0.3125,0.2222222222222222,0.5000000000000001,0.3768898488120951,0.7803497365766163,0.366591928251121,0.21126760563380276,0.2622950819672132,0.5454545454545454,0.2549019607843137,0.25,0.625,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dortmund,0.5714285714285714,0.2972972972972973,0.15384615384615385,0.2,0.25,0.0,0.3125,0.0,0.5000000000000001,0.47732181425485964,0.5573926689832973,0.42152466367713,0.215962441314554,0.3278688524590164,0.18181818181818182,0.3137254901960784,0.16666666666666666,0.25,1.0,0.608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
