Players,Teams,Goals scored,Total shots,Shots on Target,Assists,Interceptions,Crosses,Fouls committed,Offsides,Time Played
Eusebio Di Francesco,Roma(COACH),0,0,0,0,0,0,0,0,0
"Bürki
 (GK)",Dortmund,0,0,0,0,0,0,0,0,90
Diallo,Dortmund,0,0,0,0,0,2,1,0,90
Sancho,Dortmund,0,1,1,0,0,5,0,0,90
Alcácer,Dortmund,0,3,2,0,0,0,0,2,90
Götze,Dortmund,0,4,1,0,0,2,2,0,90
Reus,Dortmund,0,3,1,0,1,4,0,1,74
Guerreiro,Dortmund,0,0,0,0,0,4,0,0,62
Akanji,Dortmund,0,0,0,0,1,0,0,0,90
Wolf,Dortmund,0,2,0,0,2,7,0,0,62
Witsel,Dortmund,0,1,0,0,2,1,1,0,90
Weigl,Dortmund,0,2,1,0,1,0,0,0,90
"Hitz
 (GK)",Dortmund,0,0,0,0,0,0,0,0,0
Zagadou,Dortmund,0,0,0,0,0,0,0,0,0
Hakimi,Dortmund,0,0,0,0,0,0,0,0,0
Delaney,Dortmund,0,0,0,0,1,1,0,0,16
Pulišić,Dortmund,0,1,0,0,0,3,0,0,28
Schmelzer,Dortmund,0,0,0,0,0,0,0,0,0
Bruun Larsen,Dortmund,0,2,1,0,0,0,0,1,28
Lucien Favre,Dortmund(COACH),0,0,0,0,0,0,0,0,0
"Lloris
 (GK)",Tottenham,0,0,0,0,0,0,0,0,90
Alderweireld,Tottenham,0,1,0,0,2,0,0,0,90
Vertonghen,Tottenham,0,0,0,0,3,0,0,0,90
Sánchez,Tottenham,0,0,0,0,2,0,0,0,90
Son,Tottenham,0,2,0,0,1,0,0,0,71
Winks,Tottenham,0,0,0,0,0,0,0,0,55
Kane,Tottenham,1,2,1,0,0,0,0,2,90
Sissoko,Tottenham,0,0,0,1,1,0,0,0,90
Eriksen,Tottenham,0,0,0,0,2,3,1,0,83
Aurier,Tottenham,0,0,0,0,2,2,0,0,90
Davies,Tottenham,0,0,0,0,2,2,1,0,90
"Gazzaniga
 (GK)",Tottenham,0,0,0,0,0,0,0,0,0
Rose,Tottenham,0,0,0,0,0,0,0,0,7
Lamela,Tottenham,0,0,0,0,0,0,0,0,19
Wanyama,Tottenham,0,0,0,0,0,0,0,0,0
Dier,Tottenham,0,0,0,0,0,0,1,0,35
Llorente,Tottenham,0,0,0,0,0,0,0,0,0
Moura,Tottenham,0,0,0,0,0,0,0,0,0
Mauricio Pochettino,Tottenham(COACH),0,0,0,0,0,0,0,0,0
"Courtois
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,90
Carvajal,Real Madrid,0,1,0,0,1,2,2,0,90
Varane,Real Madrid,0,2,1,0,3,0,0,0,90
Nacho,Real Madrid,0,1,0,0,1,0,2,0,90
Kroos,Real Madrid,0,1,0,0,1,7,0,0,90
Benzema,Real Madrid,0,3,1,0,2,2,0,0,90
Modrić,Real Madrid,0,1,0,0,1,0,2,0,90
Casemiro,Real Madrid,0,0,0,0,1,0,2,0,87
Lucas Vázquez,Real Madrid,0,1,1,0,0,5,0,0,29
Reguilón,Real Madrid,0,0,0,1,2,1,1,0,90
Vinícius Júnior,Real Madrid,0,2,1,0,0,0,0,0,35
"Navas
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,0
Vallejo,Real Madrid,0,0,0,0,0,0,0,0,0
Bale,Real Madrid,0,3,2,0,1,2,1,0,61
Marcelo,Real Madrid,0,0,0,0,0,0,0,0,0
Valverde,Real Madrid,0,0,0,0,0,0,0,0,3
Asensio,Real Madrid,1,4,1,0,1,3,2,1,55
Ceballos,Real Madrid,0,0,0,0,0,0,0,0,0
Santiago Solari,Real Madrid(COACH),0,0,0,0,0,0,0,0,0
"Onana
 (GK)",Ajax,0,0,0,0,0,0,0,0,90
De Ligt,Ajax,0,2,1,0,0,0,0,0,90
Van de Beek,Ajax,0,1,1,1,0,0,0,2,90
Neres,Ajax,1,2,1,0,0,0,1,0,74
Tadić,Ajax,1,2,2,2,0,0,0,2,90
Mazraoui,Ajax,0,1,0,0,2,0,2,1,80
Blind,Ajax,0,0,0,0,0,0,0,0,90
Schöne,Ajax,1,1,1,0,0,1,2,1,73
F. de Jong,Ajax,0,0,0,0,1,0,1,0,90
Ziyech,Ajax,1,8,2,0,3,5,0,0,90
Tagliafico,Ajax,0,0,0,0,3,1,4,1,90
"Bruno Varela
 (GK)",Ajax,0,0,0,0,0,0,0,0,0
Veltman,Ajax,0,0,0,0,0,0,1,0,10
Sinkgraven,Ajax,0,0,0,0,0,0,0,0,0
Huntelaar,Ajax,0,0,0,0,0,0,0,0,0
Labyad,Ajax,0,0,0,0,0,0,0,0,0
Dolberg,Ajax,0,0,0,0,0,0,0,0,16
D. De Wit,Ajax,0,0,0,0,0,0,0,0,17
Erik Ten Hag,Ajax(COACH),0,0,0,0,0,0,0,0,0
"Oblak
 (GK)",Atlético,0,0,0,0,0,0,0,0,90
Godín,Atlético,1,2,1,0,0,0,1,0,90
Filipe Luís,Atlético,0,0,0,0,3,3,0,0,90
Thomas,Atlético,0,1,1,0,1,1,2,0,61
Koke,Atlético,0,0,0,0,2,4,1,0,67
Griezmann,Atlético,0,4,2,0,1,7,3,0,90
Saúl Ñíguez,Atlético,0,0,0,0,1,0,1,0,90
Rodri,Atlético,0,1,0,0,1,0,0,0,90
Diego Costa,Atlético,0,1,0,0,0,1,1,1,58
Juanfran,Atlético,0,0,0,0,1,1,1,0,90
Giménez,Atlético,1,1,1,0,2,0,1,0,90
"Adán
 (GK)",Atlético,0,0,0,0,0,0,0,0,0
Arias,Atlético,0,0,0,0,0,0,0,0,0
N. Kalinić,Atlético,0,0,0,0,0,0,0,0,0
Correa,Atlético,0,0,0,0,0,0,0,0,23
Lemar,Atlético,0,2,0,0,1,2,0,0,29
Savić,Atlético,0,0,0,0,0,0,0,0,0
Morata,Atlético,0,1,0,0,0,0,1,0,32
Diego Simeone,Atlético(COACH),0,0,0,0,0,0,0,0,0
"Szczęsny
 (GK)",Juventus,0,0,0,0,0,0,0,0,90
De Sciglio,Juventus,0,0,0,0,1,1,1,0,90
Chiellini,Juventus,0,0,0,0,1,0,2,0,90
Pjanić,Juventus,0,3,0,0,0,4,0,0,72
Ronaldo,Juventus,0,7,1,0,0,2,1,0,90
Dybala,Juventus,0,2,1,0,1,2,3,0,80
Alex Sandro,Juventus,0,0,0,0,1,2,4,0,90
Matuidi,Juventus,0,0,0,0,2,1,1,0,84
Mandžukić,Juventus,0,1,0,0,1,0,0,0,90
Bonucci,Juventus,0,1,0,0,2,0,0,0,90
Bentancur,Juventus,0,0,0,0,0,1,3,0,90
"Perin
 (GK)",Juventus,0,0,0,0,0,0,0,0,0
Cáceres,Juventus,0,0,0,0,0,0,0,0,0
João Cancelo,Juventus,0,0,0,0,0,0,0,0,6
Emre Can,Juventus,0,0,0,0,1,0,1,0,18
Rugani,Juventus,0,0,0,0,0,0,0,0,0
Bernardeschi,Juventus,0,1,1,0,0,3,0,0,10
Spinazzola,Juventus,0,0,0,0,0,0,0,0,0
Massimiliano Allegri,Juventus(COACH),0,0,0,0,0,0,0,0,0
"Fährmann
 (GK)",Schalke,0,0,0,0,0,0,0,0,90
McKennie,Schalke,0,0,0,0,0,0,2,1,77
Mendyl,Schalke,0,0,0,0,2,1,0,0,65
Nastasić,Schalke,0,0,0,0,1,0,0,0,90
Uth,Schalke,0,1,0,0,1,0,1,0,88
Serdar,Schalke,0,1,0,0,1,0,2,0,90
Bentaleb,Schalke,2,0,0,0,2,1,0,0,90
Caligiuri,Schalke,0,1,0,0,1,5,3,1,90
Oczipka,Schalke,0,0,0,0,1,2,0,0,90
Sané,Schalke,0,0,0,0,2,0,2,0,90
Bruma,Schalke,0,0,0,0,1,0,0,0,90
"Nübel
 (GK)",Schalke,0,0,0,0,0,0,0,0,0
Rudy,Schalke,0,0,0,0,0,0,0,0,0
Matondo,Schalke,0,0,0,0,0,0,0,0,0
Kutucu,Schalke,0,0,0,0,0,0,0,0,0
Burgstaller,Schalke,0,0,0,0,0,0,1,0,25
Skrzybski,Schalke,0,2,0,0,0,0,0,0,13
Harit,Schalke,0,0,0,0,0,0,0,0,2
Domenico Tedesco,Schalke(COACH),0,0,0,0,0,0,0,0,0
"Ederson
 (GK)",Man. City,0,0,0,1,0,0,0,0,90
Walker,Man. City,0,0,0,0,1,2,1,0,90
Sterling,Man. City,1,4,1,0,0,1,1,0,90
Gündoğan,Man. City,0,3,0,0,1,2,0,0,90
Agüero,Man. City,1,5,2,0,1,0,1,0,78
Laporte,Man. City,0,1,0,0,3,0,1,0,90
De Bruyne,Man. City,0,4,2,0,2,7,0,0,87
Bernardo Silva,Man. City,0,2,0,0,1,1,0,0,90
David Silva,Man. City,0,0,0,1,2,3,2,0,70
Fernandinho,Man. City,0,0,0,0,1,0,1,0,90
Otamendi,Man. City,0,0,0,0,0,0,2,0,90
"Muric
 (GK)",Man. City,0,0,0,0,0,0,0,0,0
Danilo,Man. City,0,0,0,0,0,0,0,0,0
Kompany,Man. City,0,0,0,0,1,0,0,0,20
Sané,Schalke,1,1,1,0,0,0,0,0,12
Mahrez,Man. City,0,0,0,0,0,0,0,0,0
Zinchenko,Man. City,0,0,0,0,1,0,0,0,3
Foden,Man. City,0,0,0,0,0,0,0,0,0
Josep Guardiola,Man. City(COACH),0,0,0,0,0,0,0,0,0
"Lopes
 (GK)",Lyon,0,0,0,0,0,0,0,0,90
Denayer,Lyon,0,0,0,0,4,0,0,0,90
Marcelo,Lyon,0,0,0,0,3,0,1,0,90
Terrier,Lyon,0,2,1,0,1,1,1,0,76
Aouar,Lyon,0,1,1,0,4,0,2,0,90
Dembélé,Lyon,0,1,0,0,1,0,0,0,90
Traoré,Lyon,0,0,0,0,0,2,1,0,69
Depay,Lyon,0,1,0,0,1,6,2,0,90
Dubois,Lyon,0,0,0,0,1,2,3,0,90
Mendy,Lyon,0,0,0,0,0,0,1,0,90
Ndombélé,Lyon,0,0,0,0,2,0,1,0,84
"Gorgelin
 (GK)",Lyon,0,0,0,0,0,0,0,0,0
Marçal,Lyon,0,0,0,0,0,0,0,0,0
Tete,Lyon,0,0,0,0,0,0,0,0,0
Cheikh,Lyon,0,0,0,0,0,0,0,0,6
Solet,Lyon,0,0,0,0,0,0,0,0,0
Cornet,Lyon,0,0,0,0,0,0,0,0,14
Tousart,Lyon,0,0,0,0,1,0,1,0,21
Bruno Génésio,Lyon(COACH),0,0,0,0,0,0,0,0,0
"Ter Stegen
 (GK)",Barcelona,0,0,0,0,0,0,0,0,90
Semedo,Barcelona,0,0,0,0,0,1,2,0,90
Piqué,Barcelona,0,0,0,0,2,0,1,0,90
Rakitić,Barcelona,0,3,0,0,3,1,0,0,90
Sergio Busquets,Barcelona,0,2,1,0,1,0,1,0,90
Luis Suárez,Barcelona,0,4,1,0,2,2,2,0,90
Messi,Barcelona,0,9,1,0,0,4,0,0,90
Dembélé,Lyon,0,4,1,0,0,5,0,1,67
Lenglet,Barcelona,0,1,0,0,1,0,1,0,90
Jordi Alba,Barcelona,0,1,0,0,2,1,0,0,90
Sergi Roberto,Barcelona,0,0,0,0,1,1,3,0,81
"Iñaki Peña
 (GK)",Barcelona,0,0,0,0,0,0,0,0,0
Coutinho,Barcelona,0,1,1,0,0,0,0,0,23
Malcom,Barcelona,0,0,0,0,0,0,0,0,0
Murillo,Barcelona,0,0,0,0,0,0,0,0,0
Vidal,Barcelona,0,0,0,0,0,0,1,0,9
Umtiti,Barcelona,0,0,0,0,0,0,0,0,0
Aleñá,Barcelona,0,0,0,0,0,0,0,0,0
Ernesto Valverde,Barcelona(COACH),0,0,0,0,0,0,0,0,0
"Alisson Becker
 (GK)",Liverpool,0,0,0,0,0,0,0,0,90
Fabinho,Liverpool,0,0,0,0,1,0,1,0,90
Wijnaldum,Liverpool,0,0,0,0,0,0,0,0,90
Keïta,Liverpool,0,3,0,0,0,0,1,0,76
Firmino,Liverpool,0,1,0,0,0,1,1,0,76
Mané,Liverpool,0,5,1,0,0,0,3,0,90
Salah,Liverpool,0,2,1,0,1,2,0,1,90
Henderson,Liverpool,0,0,0,0,1,1,1,0,90
Robertson,Liverpool,0,0,0,0,1,3,1,0,90
Matip,Liverpool,0,4,0,0,3,0,1,0,90
Alexander-Arnold,Liverpool,0,1,0,0,3,11,1,0,90
"Mignolet
 (GK)",Liverpool,0,0,0,0,0,0,0,0,0
Milner,Liverpool,0,0,0,0,0,0,0,0,14
Sturridge,Liverpool,0,0,0,0,0,0,0,0,0
Moreno,Liverpool,0,0,0,0,0,0,0,0,0
Lallana,Liverpool,0,0,0,0,0,0,0,0,0
Shaqiri,Liverpool,0,0,0,0,0,0,0,0,0
Origi,Liverpool,0,0,0,0,0,0,0,0,14
Jürgen Klopp,Liverpool(COACH),0,0,0,0,0,0,0,0,0
"Neuer
 (GK)",Bayern,0,0,0,0,0,0,0,0,90
Süle,Bayern,0,0,0,0,1,0,1,0,90
Hummels,Bayern,0,0,0,0,3,0,2,0,90
Thiago Alcántara,Bayern,0,0,0,0,1,0,1,0,90
Javi Martínez,Bayern,0,0,0,0,6,0,2,0,90
Lewandowski,Bayern,0,1,0,0,4,0,3,0,90
James Rodríguez,Bayern,0,2,0,0,2,6,0,0,88
Gnabry,Bayern,0,3,1,0,0,3,1,0,90
Alaba,Bayern,0,0,0,0,2,1,1,1,90
Coman,Bayern,0,1,0,0,1,0,1,1,81
Kimmich,Bayern,0,1,0,0,2,2,1,0,90
"Ulreich
 (GK)",Bayern,0,0,0,0,0,0,0,0,0
Ribéry,Bayern,0,0,0,0,1,0,0,0,9
Rafinha,Bayern,0,0,0,0,0,0,0,0,0
Davies,Bayern,0,0,0,0,0,0,0,0,0
Mai,Bayern,0,0,0,0,0,0,0,0,0
Renato Sanches,Bayern,0,0,0,0,0,0,0,0,2
Shabani,Bayern,0,0,0,0,0,0,0,0,0
Niko Kovač,Bayern(COACH),0,0,0,0,0,0,0,0,0
"Lloris
 (GK)",Tottenham,0,0,0,0,0,0,0,0,90
Alderweireld,Tottenham,0,1,1,0,2,0,0,0,90
Vertonghen,Tottenham,1,2,1,1,4,5,2,0,90
Sánchez,Tottenham,0,0,0,0,1,0,0,0,90
Son,Tottenham,1,3,2,0,0,0,3,1,90
Winks,Tottenham,0,1,0,0,2,0,0,0,90
Sissoko,Tottenham,0,0,0,0,0,1,4,0,90
Foyth,Tottenham,0,0,0,0,4,0,2,0,90
Eriksen,Tottenham,0,5,1,1,2,7,0,1,90
Aurier,Tottenham,0,0,0,1,2,3,1,0,90
Moura,Tottenham,0,3,0,0,0,0,1,1,84
"Gazzaniga
 (GK)",Tottenham,0,0,0,0,0,0,0,0,0
Trippier,Tottenham,0,0,0,0,0,0,0,0,0
Rose,Tottenham,0,0,0,0,0,0,0,0,0
Lamela,Tottenham,0,0,0,0,0,0,0,0,0
Wanyama,Tottenham,0,0,0,0,0,0,0,0,0
Llorente,Tottenham,1,1,1,0,0,0,0,0,6
Skipp,Tottenham,0,0,0,0,0,0,0,0,0
Mauricio Pochettino,Tottenham(COACH),0,0,0,0,0,0,0,0,0
"Bürki
 (GK)",Dortmund,0,0,0,0,0,0,0,0,90
Zagadou,Dortmund,0,1,1,0,0,0,0,0,77
Diallo,Dortmund,0,0,0,0,0,0,0,0,90
Hakimi,Dortmund,0,0,0,0,0,2,0,0,90
Delaney,Dortmund,0,1,1,0,1,0,2,0,90
Sancho,Dortmund,0,0,0,0,0,1,0,1,88
Götze,Dortmund,0,0,0,0,1,0,0,0,90
Dahoud,Dortmund,0,1,1,0,3,0,1,0,90
Pulišić,Dortmund,0,1,1,0,1,3,0,0,87
Witsel,Dortmund,0,1,1,0,1,0,1,0,90
Ömer Toprak,Dortmund,0,0,0,0,1,0,0,0,90
"Hitz
 (GK)",Dortmund,0,0,0,0,0,0,0,0,0
Guerreiro,Dortmund,0,1,0,0,0,0,0,0,2
Balerdi,Dortmund,0,0,0,0,0,0,0,0,0
Philipp,Dortmund,0,0,0,0,0,0,0,0,0
Wolf,Dortmund,0,0,0,0,0,0,0,0,0
Schmelzer,Dortmund,0,0,0,0,0,0,1,0,13
Bruun Larsen,Dortmund,0,0,0,0,0,0,0,0,3
Lucien Favre,Dortmund(COACH),0,0,0,0,0,0,0,0,0
"Onana
 (GK)",Ajax,0,0,0,0,0,0,0,0,90
De Ligt,Ajax,0,2,1,0,0,0,0,0,90
Van de Beek,Ajax,0,0,0,0,2,0,1,0,90
Neres,Ajax,0,1,1,1,0,1,1,1,90
Tadić,Ajax,0,2,0,0,0,2,3,2,90
Mazraoui,Ajax,0,1,0,0,6,1,2,0,90
Blind,Ajax,0,1,0,0,1,1,0,0,90
Schöne,Ajax,0,3,1,0,2,4,0,0,73
F. de Jong,Ajax,0,0,0,0,2,0,0,0,90
Ziyech,Ajax,1,6,3,0,3,1,3,1,90
Tagliafico,Ajax,0,1,0,0,2,1,0,2,90
"Lamprou
 (GK)",Ajax,0,0,0,0,0,0,0,0,0
Kristensen,Ajax,0,0,0,0,0,0,0,0,0
Veltman,Ajax,0,0,0,0,0,0,0,0,0
Sinkgraven,Ajax,0,0,0,0,0,0,0,0,0
Huntelaar,Ajax,0,0,0,0,0,0,0,0,0
Dolberg,Ajax,0,3,1,0,0,0,0,1,17
D. De Wit,Ajax,0,0,0,0,0,0,0,0,0
Erik Ten Hag,Ajax(COACH),0,0,0,0,0,0,0,0,0
"Courtois
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,90
Carvajal,Real Madrid,0,0,0,1,4,3,1,0,90
Ramos,Real Madrid,0,0,0,0,4,0,1,0,90
Nacho,Real Madrid,0,0,0,0,4,0,1,0,90
Kroos,Real Madrid,0,0,0,0,2,2,1,0,90
Benzema,Real Madrid,1,2,2,0,0,0,0,0,73
Modrić,Real Madrid,0,0,0,0,2,1,0,0,90
Bale,Real Madrid,0,3,3,0,2,1,1,0,61
Casemiro,Real Madrid,0,0,0,0,4,0,1,0,90
Reguilón,Real Madrid,0,1,0,0,2,1,2,0,90
Vinícius Júnior,Real Madrid,0,1,1,1,1,0,2,0,81
"Navas
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,0
Vallejo,Real Madrid,0,0,0,0,0,0,0,0,0
Mariano Díaz,Real Madrid,0,0,0,0,0,0,1,0,9
Marcelo,Real Madrid,0,0,0,0,0,0,0,0,0
Lucas Vázquez,Real Madrid,0,1,0,0,0,0,1,0,29
Asensio,Real Madrid,1,5,2,0,1,0,0,0,17
Ceballos,Real Madrid,0,0,0,0,0,0,0,0,0
Santiago Solari,Real Madrid(COACH),0,0,0,0,0,0,0,0,0
"Mirante
 (GK)",Roma,0,0,0,0,0,0,0,0,90
Cristante,Roma,0,1,1,0,1,1,2,0,90
Lorenzo Pellegrini,Roma,0,4,3,0,1,4,0,0,83
Džeko,Roma,0,3,0,2,0,1,3,1,90
Kolarov,Roma,0,1,1,0,1,7,0,0,90
De Rossi,Roma,0,0,0,0,2,0,0,0,90
Fazio,Roma,0,0,0,0,0,0,0,0,90
Zaniolo,Roma,2,3,3,0,1,3,1,0,87
Florenzi,Roma,0,0,0,0,2,1,2,0,90
Manolas,Roma,0,0,0,0,0,0,0,0,90
El Shaarawy,Roma,0,1,0,0,1,2,3,0,90
"Olsen
 (GK)",Roma,0,0,0,0,0,0,0,0,0
Juan Jesus,Roma,0,0,0,0,0,0,0,0,0
Marcano,Roma,0,0,0,0,0,0,0,0,0
Santon,Roma,0,0,0,0,0,0,0,0,3
Pastore,Roma,0,0,0,0,0,0,0,0,0
Kluivert,Roma,0,0,0,0,0,0,0,0,0
Nzonzi,Roma,0,0,0,0,0,0,0,0,7
Eusebio Di Francesco,Roma(COACH),0,0,0,0,0,0,0,0,0
"Casillas
 (GK)",Porto,0,0,0,0,0,0,0,0,90
Éder Militão,Porto,0,0,0,0,2,1,1,0,90
Brahimi,Porto,0,0,0,0,0,1,0,0,68
Alex Telles,Porto,0,0,0,0,3,8,2,0,90
Herrera,Porto,0,1,0,0,2,0,3,0,90
Danilo,Porto,0,1,0,0,2,0,1,0,90
Otávio,Porto,0,0,0,0,1,1,2,0,84
Felipe,Porto,0,0,0,0,2,0,1,0,90
Soares,Porto,0,1,0,1,0,0,1,0,90
Pepe,Porto,0,0,0,0,1,0,0,0,90
Fernando,Porto,0,2,1,0,0,1,2,0,76
"Vaná
 (GK)",Porto,0,0,0,0,0,0,0,0,0
Maxi Pereira,Porto,0,0,0,0,0,0,0,0,0
Bruno Costa,Porto,0,0,0,0,0,0,0,0,0
Hernâni,Porto,0,0,0,0,0,3,0,0,6
Óliver Torres,Porto,0,0,0,0,0,0,0,0,0
Adrián López,Porto,1,1,1,0,0,0,0,0,22
André Pereira,Porto,0,0,0,0,0,0,0,0,14
Sérgio Conceição,Porto(COACH),0,0,0,0,0,0,0,0,0
"De Gea
 (GK)",Man. United,0,0,0,0,0,0,0,0,90
Lindelöf,Man. United,0,1,0,0,2,0,2,0,90
Bailly,Man. United,0,0,0,0,0,0,0,0,90
Pogba,Man. United,0,1,0,0,1,0,3,0,90
Rashford,Man. United,0,2,1,0,0,3,4,0,84
Martial,Man. United,0,0,0,0,0,0,0,0,46
Lingard,Man. United,0,0,0,0,1,0,1,0,90
Young,Man. United,0,0,0,0,1,6,1,1,90
Herrera,Man. United,0,4,0,0,2,2,2,0,90
Shaw,Man. United,0,1,0,0,0,3,2,0,90
Matić,Man. United,0,0,0,0,2,0,2,0,90
"Romero
 (GK)",Man. United,0,0,0,0,0,0,0,0,0
Jones,Man. United,0,0,0,0,0,0,0,0,0
Alexis Sánchez,Man. United,0,0,0,0,1,0,0,1,0
Mata,Man. United,0,1,0,0,0,2,0,0,44
R. Lukaku,Man. United,0,0,0,0,0,0,0,0,6
Fred,Man. United,0,0,0,0,0,0,0,0,0
Dalot,Man. United,0,0,0,0,0,0,0,0,0
Ole Gunnar Solskjær,Man. United(COACH),0,0,0,0,0,0,0,0,0
"Buffon
 (GK)",Paris,0,0,0,0,0,0,0,0,90
Thiago Silva,Paris,0,0,0,0,1,0,0,0,90
Kimpembe,Paris,1,1,1,0,1,0,1,0,90
Kehrer,Paris,0,0,0,0,1,0,0,0,90
Marquinhos,Paris,0,0,0,0,2,0,2,0,90
Verratti,Paris,0,0,0,0,1,0,0,0,75
Mbappé,Paris,1,4,3,0,0,1,0,0,90
Di María,Paris,0,2,0,2,2,4,1,1,81
Dani Alves,Paris,0,4,0,0,2,5,1,0,90
Bernat,Paris,0,1,1,0,1,1,1,0,90
Draxler,Paris,0,0,0,0,0,4,1,0,90
"Areola
 (GK)",Paris,0,0,0,0,0,0,0,0,0
Paredes,Paris,0,0,0,0,0,0,0,0,15
Choupo-Moting,Paris,0,0,0,0,0,0,0,0,0
Kurzawa,Paris,0,0,0,0,0,0,0,0,0
Nkunku,Paris,0,0,0,0,0,0,0,0,0
Diaby,Paris,0,0,0,0,0,0,0,0,0
Dagba,Paris,0,0,0,0,0,0,0,0,9
Thomas Tuchel,Paris(COACH),0,0,0,0,0,0,0,0,0
"Oblak

 (GK)",Atlético,0,0,0,0,0,0,0,0,90
Thomas,Atlético,0,3,0,0,1,0,0,0,90
Koke,Atlético,0,0,0,0,1,2,2,0,90
Saúl Ñíguez,Atlético,1,1,1,0,2,0,2,0,90
Morata,Atlético,0,1,1,0,0,0,2,2,70
Correa,Atlético,0,0,0,0,2,2,1,1,77
Lemar,Atlético,0,0,0,0,2,0,0,1,46
Renan Lodi,Atlético,0,1,0,0,2,2,0,1,90
Savić,Atlético,0,0,0,0,0,0,0,0,90
Felipe,Atlético,0,0,0,0,1,0,0,0,90
Vrsaljko,Atlético,0,0,0,0,1,3,1,0,90
"Adán

 (GK)",Atlético,0,0,0,0,0,0,0,0,0
Giménez,Atlético,0,0,0,0,0,0,0,0,0
Llorente,Atlético,0,0,0,0,0,0,0,0,44
Diego Costa,Atlético,0,1,0,0,0,0,1,0,13
Vitolo,Atlético,0,0,0,0,1,0,2,0,20
Carrasco,Atlético,0,0,0,0,0,0,0,0,0
Hermoso,Atlético,0,0,0,0,0,0,0,0,0
Diego Simeone,Atlético  (COACH),0,0,0,0,0,0,0,0,0
"Alisson Becker

 (GK)",Liverpool,0,0,0,0,0,0,0,0,90
Fabinho,Liverpool,0,2,0,0,1,1,2,0,90
Van Dijk,Liverpool,0,0,0,0,0,0,0,0,90
Wijnaldum,Liverpool,0,0,0,0,3,1,1,0,90
Firmino,Liverpool,0,0,0,0,0,2,1,1,90
Mané,Liverpool,0,0,0,0,0,1,2,0,46
Salah,Liverpool,0,2,0,0,0,0,1,0,72
Gomez,Liverpool,0,0,0,0,2,1,4,0,90
Henderson,Liverpool,0,1,0,0,0,1,1,0,80
Robertson,Liverpool,0,1,0,0,2,5,0,0,90
Alexander-Arnold,Liverpool,0,0,0,0,2,17,0,0,90
"Adrián

 (GK)",Liverpool,0,0,0,0,0,0,0,0,0
Milner,Liverpool,0,0,0,0,0,1,1,0,10
Keïta,Liverpool,0,0,0,0,0,0,0,0,0
Oxlade-Chamberlain,Liverpool,0,1,0,0,0,1,0,0,18
Minamino,Liverpool,0,0,0,0,0,0,0,0,0
Origi,Liverpool,0,0,0,0,0,2,0,0,44
Matip,Liverpool,0,0,0,0,0,0,0,0,0
Jürgen Klopp,Liverpool(COACH),0,0,0,0,0,0,0,0,0
"Bürki

 (GK)",Dortmund,0,0,0,0,0,0,0,0,90
Zagadou,Dortmund,0,0,0,0,0,0,0,0,90
Hakimi,Dortmund,0,3,0,0,3,2,0,0,90
Sancho,Dortmund,0,2,1,0,1,4,1,1,90
Guerreiro,Dortmund,0,2,0,0,0,1,1,0,90
Hummels,Dortmund,0,0,0,0,2,0,1,1,90
Haaland,Dortmund,2,4,2,0,1,0,3,0,90
T. Hazard,Dortmund,0,0,0,0,0,2,0,0,67
Piszczek,Dortmund,0,0,0,0,2,1,0,0,90
Emre Can,Dortmund,0,0,0,0,0,0,3,0,90
Witsel,Dortmund,0,1,0,0,1,0,3,0,90
"Hitz

 (GK)",Dortmund,0,0,0,0,0,0,0,0,0
Dahoud,Dortmund,0,0,0,0,0,0,0,0,0
Götze,Dortmund,0,0,0,0,0,0,0,0,0
Schulz,Dortmund,0,0,0,0,0,0,0,0,0
Akanji,Dortmund,0,0,0,0,0,0,0,0,0
Schmelzer,Dortmund,0,0,0,0,0,0,0,0,0
Reyna,Dortmund,0,0,0,1,0,0,1,0,23
Lucien Favre,Dortmund(COACH),0,0,0,0,0,0,0,0,0
"Navas

 (GK)",Paris,0,0,0,0,1,0,0,0,90
Thiago Silva,Paris,0,1,0,0,3,0,0,0,90
Kimpembe,Paris,0,0,0,0,1,0,0,0,90
Marquinhos,Paris,0,1,0,0,0,0,1,0,90
Verratti,Paris,0,0,0,0,0,0,0,0,90
Mbappé,Paris,0,2,2,1,0,1,1,2,90
Neymar,Paris,1,6,1,0,1,4,1,0,90
Di María,Paris,0,0,0,0,0,0,0,0,77
Meunier,Paris,0,0,0,0,5,1,1,0,90
Kurzawa,Paris,0,0,0,0,2,0,2,1,90
Gueye,Paris,0,0,0,0,1,0,5,0,90
"Rico

 (GK)",Paris,0,0,0,0,0,0,0,0,0
Kehrer,Paris,0,0,0,0,0,0,0,0,0
Cavani,Paris,0,0,0,0,0,0,0,0,0
Icardi,Paris,0,0,0,0,0,0,0,0,0
Sarabia,Paris,0,0,0,0,0,0,0,0,13
Draxler,Paris,0,0,0,0,0,0,0,0,0
Kouassi,Paris,0,0,0,0,0,0,0,0,0
Thomas Tuchel,Paris(COACH),0,0,0,0,0,0,0,0,0
"Gollini

 (GK)",Atalanta,0,0,0,0,0,0,0,0,90
Tolói,Atalanta,0,0,0,0,2,0,0,0,90
Caldara,Atalanta,0,1,0,0,1,0,2,0,75
Palomino,Atalanta,0,0,0,0,1,1,2,0,90
