,Players,Teams,Goals scored,Total shots,Shots on Target,Assists,Interceptions,Crosses,Fouls committed,Offsides,Time Played
4773,Lingard,Man. United,0,0,0,0,0,1,1,0,16
4774,Pereira,Man. United,0,0,0,0,0,1,0,0,5
4775,Rojo,Man. United,0,0,0,0,0,0,0,0,0
4776,Ole Gunnar Solskjær,Man. United(COACH),0,0,0,0,0,0,0,0,0
4777,"Ter Stegen
 (GK)",Barcelona,0,0,0,0,0,0,0,0,90
4778,Semedo,Barcelona,0,0,0,0,0,1,2,0,90
4779,Piqué,Barcelona,0,0,0,0,0,0,0,0,90
4780,Rakitić,Barcelona,0,0,0,0,0,0,0,0,90
4781,Sergio Busquets,Barcelona,0,0,0,0,2,0,3,0,90
4782,Coutinho,Barcelona,0,1,1,0,0,1,0,0,65
4783,Arthur,Barcelona,0,0,0,0,0,0,0,0,66
4784,Luis Suárez,Barcelona,0,2,0,0,0,0,0,0,90
4785,Messi,Barcelona,0,1,1,0,0,1,2,0,90
4786,Lenglet,Barcelona,0,0,0,0,1,0,1,0,90
4787,Jordi Alba,Barcelona,0,1,1,0,2,2,0,0,90
4788,"Cillessen
 (GK)",Barcelona,0,0,0,0,0,0,0,0,0
4789,Dembélé,Barcelona,0,0,0,0,0,0,0,0,0
4790,Malcom,Barcelona,0,0,0,0,0,0,0,0,0
4791,Sergi Roberto,Barcelona,0,0,0,0,0,1,0,0,24
4792,Vidal,Barcelona,0,0,0,0,0,0,3,0,25
4793,Umtiti,Barcelona,0,0,0,0,0,0,0,0,0
4794,Aleñá,Barcelona,0,0,0,0,0,0,0,0,0
4795,Ernesto Valverde,Barcelona(COACH),0,0,0,0,0,0,0,0,0
4796,"Onana
 (GK)",Ajax,0,0,0,0,0,0,0,0,90
4797,Veltman,Ajax,0,3,2,0,3,1,1,0,90
4798,De Ligt,Ajax,0,1,0,0,2,0,1,0,90
4799,Van de Beek,Ajax,0,1,0,0,1,0,2,1,90
4800,Neres,Ajax,1,1,1,0,1,0,1,2,90
4801,Tadić,Ajax,0,1,0,0,0,1,1,0,90
4802,Blind,Ajax,0,0,0,0,1,0,0,0,90
4803,Schöne,Ajax,0,2,0,0,1,2,3,0,75
4804,F. de Jong,Ajax,0,1,0,0,3,0,1,0,90
4805,Ziyech,Ajax,0,7,2,0,2,5,2,1,90
4806,Tagliafico,Ajax,0,1,0,0,0,1,2,0,90
4807,"Bruno Varela
 (GK)",Ajax,0,0,0,0,0,0,0,0,0
4808,Kristensen,Ajax,0,0,0,0,0,0,0,0,0
4809,Sinkgraven,Ajax,0,0,0,0,0,0,0,0,0
4810,Huntelaar,Ajax,0,0,0,0,0,0,0,0,0
4811,Magallán,Ajax,0,0,0,0,0,0,0,0,0
4812,Dolberg,Ajax,0,0,0,0,0,0,0,0,0
4813,Ekkelenkamp,Ajax,0,1,1,0,0,0,1,0,15
4814,Erik Ten Hag,Ajax(COACH),0,0,0,0,0,0,0,0,0
4815,"Szczęsny
 (GK)",Juventus,0,0,0,0,0,0,0,0,90
4816,Pjanić,Juventus,0,1,0,0,5,3,1,0,90
4817,Ronaldo,Juventus,1,2,1,0,0,0,1,0,90
4818,Alex Sandro,Juventus,0,0,0,0,1,3,2,0,90
4819,Matuidi,Juventus,0,0,0,0,3,1,1,0,75
4820,Mandžukić,Juventus,0,0,0,0,1,0,1,0,60
4821,Bonucci,Juventus,0,0,0,0,2,0,1,0,90
4822,João Cancelo,Juventus,0,0,0,1,1,3,0,0,90
4823,Rugani,Juventus,0,0,0,0,2,0,0,0,90
4824,Bentancur,Juventus,0,1,0,0,2,1,2,0,90
4825,Bernardeschi,Juventus,0,2,0,0,1,3,0,0,90
4826,"Perin
 (GK)",Juventus,0,0,0,0,0,0,0,0,0
4827,De Sciglio,Juventus,0,0,0,0,0,0,0,0,0
4828,Khedira,Juventus,0,0,0,0,0,0,0,0,0
4829,Dybala,Juventus,0,0,0,0,0,0,0,0,15
4830,Douglas Costa,Juventus,0,1,0,0,0,2,1,0,30
4831,Kean,Juventus,0,0,0,0,0,0,0,0,0
4832,Spinazzola,Juventus,0,0,0,0,0,0,0,0,0
4833,Massimiliano Allegri,Juventus(COACH),0,0,0,0,0,0,0,0,0
4834,"Lloris
 (GK)",Tottenham,0,0,0,0,0,0,0,0,90
4835,Trippier,Tottenham,0,0,0,0,2,6,2,0,90
4836,Rose,Tottenham,0,1,1,0,1,5,1,0,90
4837,Alderweireld,Tottenham,0,1,0,0,1,0,0,0,90
4838,Vertonghen,Tottenham,0,0,0,0,0,0,1,0,90
4839,Son,Tottenham,1,4,2,0,2,0,0,1,90
4840,Winks,Tottenham,0,1,0,0,1,0,0,0,81
4841,Kane,Tottenham,0,2,1,0,0,0,0,0,58
4842,Sissoko,Tottenham,0,0,0,0,2,0,1,0,90
4843,Alli,Tottenham,0,2,0,0,0,0,1,0,87
4844,Eriksen,Tottenham,0,2,0,0,1,2,0,1,90
4845,"Gazzaniga
 (GK)",Tottenham,0,0,0,0,0,0,0,0,0
4846,Sánchez,Tottenham,0,0,0,0,0,0,0,0,0
4847,Wanyama,Tottenham,0,0,0,0,0,0,1,0,9
4848,Llorente,Tottenham,0,0,0,0,0,0,0,0,3
4849,Foyth,Tottenham,0,0,0,0,0,0,0,0,0
4850,Moura,Tottenham,0,0,0,0,1,0,1,0,32
4851,Davies,Tottenham,0,0,0,0,0,0,0,0,0
4852,Mauricio Pochettino,Tottenham(COACH),0,0,0,0,0,0,0,0,0
4853,"Ederson
 (GK)",Man. City,0,0,0,0,0,0,0,0,90
4854,Walker,Man. City,0,0,0,0,1,1,0,0,90
4855,Sterling,Man. City,0,2,1,0,2,0,1,0,90
4856,Gündoğan,Man. City,0,0,0,0,0,1,1,0,90
4857,Agüero,Man. City,0,2,0,0,0,0,0,0,71
4858,Laporte,Man. City,0,0,0,0,0,0,2,0,90
4859,Delph,Man. City,0,1,0,0,1,0,0,0,90
4860,David Silva,Man. City,0,1,0,0,0,0,0,2,89
4861,Fernandinho,Man. City,0,1,0,0,2,0,3,0,90
4862,Mahrez,Man. City,0,1,0,0,0,8,1,0,89
4863,Otamendi,Man. City,0,0,0,0,3,0,3,1,90
4864,"Muric
 (GK)",Man. City,0,0,0,0,0,0,0,0,0
4865,Kompany,Man. City,0,0,0,0,0,0,0,0,0
4866,Stones,Man. City,0,0,0,0,0,0,0,0,0
4867,De Bruyne,Man. City,0,0,0,0,0,2,0,0,1
4868,Sané,Man. City,0,0,0,0,0,0,0,0,1
4869,Jesus,Man. City,0,1,0,0,0,0,0,3,19
4870,Foden,Man. City,0,0,0,0,0,0,0,0,0
4871,Josep Guardiola,Man. City(COACH),0,0,0,0,0,0,0,0,0
4872,"Alisson Becker
 (GK)",Liverpool,0,0,0,0,0,0,0,0,90
4873,Fabinho,Liverpool,0,0,0,0,3,0,1,0,90
4874,Van Dijk,Liverpool,0,0,0,0,0,0,1,0,90
4875,Lovren,Liverpool,0,0,0,0,0,0,0,0,90
4876,Milner,Liverpool,0,1,0,0,1,3,1,0,90
4877,Keïta,Liverpool,1,2,1,0,2,0,1,0,90
4878,Firmino,Liverpool,1,3,1,1,0,1,0,0,82
4879,Mané,Liverpool,0,1,0,0,0,0,0,2,73
4880,Salah,Liverpool,0,7,1,0,1,1,3,0,90
4881,Henderson,Liverpool,0,0,0,0,2,2,1,1,90
4882,Alexander-Arnold,Liverpool,0,1,0,0,1,5,0,0,90
4883,"Mignolet
 (GK)",Liverpool,0,0,0,0,0,0,0,0,0
4884,Wijnaldum,Liverpool,0,0,0,0,0,0,0,0,0
4885,Gomez,Liverpool,0,0,0,0,0,0,0,0,0
4886,Sturridge,Liverpool,0,0,0,0,0,0,0,0,8
4887,Shaqiri,Liverpool,0,0,0,0,0,0,0,0,0
4888,Origi,Liverpool,0,0,0,0,0,1,1,1,17
4889,Matip,Liverpool,0,0,0,0,0,0,0,0,0
4890,Jürgen Klopp,Liverpool(COACH),0,0,0,0,0,0,0,0,0
4891,"Casillas
 (GK)",Porto,0,0,0,0,0,0,0,0,90
4892,Maxi Pereira,Porto,0,0,0,0,2,0,0,0,77
4893,Éder Militão,Porto,0,0,0,0,2,0,0,0,90
4894,Óliver Torres,Porto,0,1,0,0,4,0,0,0,73
4895,Marega,Porto,0,5,3,0,0,1,1,1,90
4896,Alex Telles,Porto,0,0,0,0,0,5,0,0,90
4897,Corona,Porto,0,0,0,0,2,6,1,0,90
4898,Danilo,Porto,0,1,0,0,3,0,0,0,90
4899,Otávio,Porto,0,0,0,0,1,1,3,0,90
4900,Felipe,Porto,0,0,0,0,4,0,0,0,90
4901,Soares,Porto,0,1,0,0,0,2,1,1,62
4902,"Vaná
 (GK)",Porto,0,0,0,0,0,0,0,0,0
4903,Diogo Leite,Porto,0,0,0,0,0,0,0,0,0
4904,Bruno Costa,Porto,0,0,0,0,0,0,1,0,17
4905,Hernâni,Porto,0,0,0,0,0,0,0,0,0
4906,Brahimi,Porto,0,0,0,0,0,0,0,0,28
4907,André Pereira,Porto,0,0,0,0,0,0,0,0,0
4908,Fernando,Porto,0,0,0,0,0,0,1,0,13
4909,Sérgio Conceição,Porto(COACH),0,0,0,0,0,0,0,0,0
4910,"Ter Stegen
 (GK)",Barcelona,0,0,0,0,0,0,0,0,90
4911,Piqué,Barcelona,1,1,1,0,2,0,1,0,90
4912,Rakitić,Barcelona,0,3,0,0,1,0,1,0,90
4913,Sergio Busquets,Barcelona,0,1,0,0,2,0,2,0,90
4914,Coutinho,Barcelona,1,4,2,0,1,4,1,2,70
4915,Arthur,Barcelona,0,0,0,0,0,0,0,0,74
4916,Luis Suárez,Barcelona,0,2,1,1,0,0,0,1,90
4917,Messi,Barcelona,2,7,3,2,0,2,1,1,90
4918,Lenglet,Barcelona,0,0,0,0,1,0,1,0,90
4919,Jordi Alba,Barcelona,0,0,0,0,1,1,0,0,90
4920,Sergi Roberto,Barcelona,0,0,0,0,1,0,1,0,83
4921,"Cillessen
 (GK)",Barcelona,0,0,0,0,0,0,0,0,0
4922,Semedo,Barcelona,0,0,0,0,0,0,0,0,7
4923,Dembélé,Barcelona,1,1,1,0,0,2,0,0,20
4924,Malcom,Barcelona,0,0,0,0,0,0,0,0,0
4925,Vidal,Barcelona,0,0,0,0,0,0,3,0,16
4926,Umtiti,Barcelona,0,0,0,0,0,0,0,0,0
4927,Aleñá,Barcelona,0,0,0,0,0,0,0,0,0
4928,Ernesto Valverde,Barcelona(COACH),0,0,0,0,0,0,0,0,0
4929,"Lopes
 (GK)",Lyon,0,0,0,0,0,0,0,0,90
4930,Denayer,Lyon,0,0,0,0,2,0,2,0,90
4931,Marcelo,Lyon,0,0,0,0,1,0,2,0,90
4932,Dembélé,Barcelona,0,3,0,0,0,0,3,0,90
4933,Depay,Lyon,0,2,0,0,0,5,0,0,73
4934,Dubois,Lyon,0,0,0,0,2,0,1,0,90
4935,Fekir,Lyon,0,3,1,0,0,1,7,1,90
4936,Marçal,Lyon,0,0,0,0,3,1,2,0,90
4937,Mendy,Lyon,0,0,0,0,3,3,1,0,77
4938,Ndombélé,Lyon,0,1,0,0,3,1,0,0,90
4939,Tousart,Lyon,1,1,1,0,2,0,0,0,90
4940,"Gorgelin
 (GK)",Lyon,0,0,0,0,0,0,0,0,0
4941,Rafael,Lyon,0,0,0,0,0,0,0,0,0
4942,Aouar,Lyon,0,0,0,0,0,0,0,0,0
4943,Traoré,Lyon,0,0,0,0,0,2,0,0,17
4944,Tete,Lyon,0,0,0,0,0,0,0,0,0
4945,Cheikh,Lyon,0,0,0,0,0,0,0,0,0
4946,Cornet,Lyon,0,0,0,0,0,2,0,1,13
4947,Bruno Génésio,Lyon(COACH),0,0,0,0,0,0,0,0,0
4948,"Neuer
 (GK)",Bayern,0,0,0,0,0,0,0,0,90
4949,Süle,Bayern,0,0,0,0,0,0,0,0,90
4950,Hummels,Bayern,0,0,0,0,3,0,1,0,90
4951,Thiago Alcántara,Bayern,0,1,0,0,4,0,1,0,90
4952,Ribéry,Bayern,0,0,0,0,0,2,0,1,61
4953,Javi Martínez,Bayern,0,0,0,0,2,0,0,1,72
4954,Lewandowski,Bayern,0,1,1,0,1,0,2,3,90
4955,James Rodríguez,Bayern,0,0,0,0,0,5,1,0,79
4956,Rafinha,Bayern,0,0,0,0,1,0,0,0,90
4957,Gnabry,Bayern,0,1,0,0,1,2,1,0,90
4958,Alaba,Bayern,0,1,1,0,2,1,1,0,90
4959,"Ulreich
 (GK)",Bayern,0,0,0,0,0,0,0,0,0
4960,Boateng,Bayern,0,0,0,0,0,0,0,0,0
4961,Goretzka,Bayern,0,1,0,0,1,0,0,0,18
4962,Davies,Bayern,0,0,0,0,0,0,0,0,0
4963,Jeong,Bayern,0,0,0,0,0,0,0,0,0
4964,Coman,Bayern,0,0,0,0,1,0,0,0,29
4965,Renato Sanches,Bayern,0,1,0,0,0,0,1,0,11
4966,Niko Kovač,Bayern(COACH),0,0,0,0,0,0,0,0,0
4967,"Alisson Becker
 (GK)",Liverpool,0,0,0,0,0,0,0,0,90
4968,Van Dijk,Liverpool,1,1,1,1,3,0,1,0,90
4969,Wijnaldum,Liverpool,0,1,0,0,0,0,0,0,90
4970,Milner,Liverpool,0,0,0,1,1,4,1,0,87
4971,Firmino,Liverpool,0,2,1,0,1,0,2,0,83
4972,Mané,Liverpool,2,2,2,0,1,1,2,2,90
4973,Salah,Liverpool,0,2,1,1,0,0,0,0,90
4974,Henderson,Liverpool,0,0,0,0,0,0,1,0,13
4975,Robertson,Liverpool,0,1,1,0,2,0,2,0,90
4976,Matip,Liverpool,0,0,0,0,3,0,2,0,90
4977,Alexander-Arnold,Liverpool,0,0,0,0,5,10,1,0,90
4978,"Mignolet
 (GK)",Liverpool,0,0,0,0,0,0,0,0,0
4979,Fabinho,Liverpool,0,1,0,0,1,0,2,0,77
4980,Lovren,Liverpool,0,0,0,0,0,0,0,0,0
4981,Sturridge,Liverpool,0,0,0,0,0,0,0,0,0
4982,Lallana,Liverpool,0,0,0,0,0,0,0,0,3
4983,Shaqiri,Liverpool,0,0,0,0,0,0,0,0,0
4984,Origi,Liverpool,0,0,0,0,0,0,0,0,7
4985,Jürgen Klopp,Liverpool(COACH),0,0,0,0,0,0,0,0,0
4986,"Szczęsny
 (GK)",Juventus,0,0,0,0,0,0,0,0,90
4987,Chiellini,Juventus,0,1,1,0,2,3,0,0,90
4988,Pjanić,Juventus,0,0,0,0,1,8,3,0,90
4989,Ronaldo,Juventus,3,4,2,0,0,6,2,0,90
4990,Matuidi,Juventus,0,1,0,0,1,0,0,0,90
4991,Mandžukić,Juventus,0,0,0,0,0,0,1,0,80
4992,Bonucci,Juventus,0,0,0,0,2,0,0,0,90
4993,João Cancelo,Juventus,0,0,0,1,0,8,0,0,90
4994,Emre Can,Juventus,0,0,0,0,2,0,2,0,90
4995,Bernardeschi,Juventus,0,5,0,1,1,4,3,0,90
4996,Spinazzola,Juventus,0,0,0,0,0,8,0,0,67
4997,"Perin
 (GK)",Juventus,0,0,0,0,0,0,0,0,0
4998,Cáceres,Juventus,0,0,0,0,0,0,0,0,0
4999,Dybala,Juventus,0,0,0,0,1,1,0,0,23
5000,Kean,Juventus,0,1,0,0,0,0,1,0,10
5001,Rugani,Juventus,0,0,0,0,0,0,0,0,0
5002,Bentancur,Juventus,0,0,0,0,0,0,0,0,0
5003,Nicolussi,Juventus,0,0,0,0,0,0,0,0,0
5004,Massimiliano Allegri,Juventus(COACH),0,0,0,0,0,0,0,0,0
5005,"Oblak
 (GK)",Atlético,0,0,0,0,0,0,0,0,90
5006,Godín,Atlético,0,0,0,0,2,0,0,0,90
5007,Arias,Atlético,0,0,0,0,2,1,0,0,77
5008,Koke,Atlético,0,1,0,0,2,2,1,0,90
5009,Griezmann,Atlético,0,1,0,0,1,2,0,0,90
5010,Saúl Ñíguez,Atlético,0,0,0,0,0,1,2,0,90
5011,Lemar,Atlético,0,0,0,0,0,1,1,0,57
5012,Rodri,Atlético,0,1,0,0,1,0,2,0,90
5013,Juanfran,Atlético,0,0,0,0,2,0,2,0,90
5014,Morata,Atlético,0,1,0,0,1,0,5,2,90
5015,Giménez,Atlético,0,0,0,0,1,0,1,0,90
5016,"Adán
 (GK)",Atlético,0,0,0,0,0,0,0,0,0
5017,N. Kalinić,Atlético,0,0,0,0,0,0,0,0,0
5018,Correa,Atlético,0,1,0,0,0,0,3,0,33
5019,Savić,Atlético,0,0,0,0,0,0,0,0,0
5020,Vitolo,Atlético,0,0,0,0,0,0,1,0,13
5021,Mikel Carro,Atlético,0,0,0,0,0,0,0,0,0
5022,Montero,Atlético,0,0,0,0,0,0,0,0,0
5023,Diego Simeone,Atlético(COACH),0,0,0,0,0,0,0,0,0
5024,"Ederson
 (GK)",Man. City,0,0,0,0,0,0,0,0,90
5025,Walker,Man. City,0,0,0,0,1,0,1,0,90
5026,Danilo,Man. City,0,0,0,0,2,0,0,0,90
5027,Sterling,Man. City,1,2,2,1,0,1,3,1,90
5028,Gündoğan,Man. City,0,0,0,0,3,1,0,0,90
5029,Agüero,Man. City,2,3,2,0,0,0,0,0,64
5030,Laporte,Man. City,0,0,0,0,1,0,1,0,72
5031,Sané,Man. City,1,3,1,3,2,1,1,1,90
5032,Bernardo Silva,Man. City,1,1,1,1,3,0,2,0,90
5033,David Silva,Man. City,0,0,0,0,1,1,0,0,64
5034,Zinchenko,Man. City,0,0,0,1,3,1,2,0,90
5035,"Muric
 (GK)",Man. City,0,0,0,0,0,0,0,0,0
5036,Stones,Man. City,0,0,0,0,0,0,0,0,0
5037,Delph,Man. City,0,0,0,0,0,1,0,0,18
5038,Mahrez,Man. City,0,0,0,0,0,0,0,0,0
5039,Jesus,Man. City,1,2,1,0,0,0,0,1,26
5040,Foden,Man. City,1,2,2,0,0,0,0,0,26
5041,Humphreys,Man. City,0,0,0,0,0,0,0,0,0
5042,Josep Guardiola,Man. City(COACH),0,0,0,0,0,0,0,0,0
5043,"Fährmann
 (GK)",Schalke,0,0,0,0,0,0,0,0,90
5044,McKennie,Schalke,0,0,0,0,3,0,0,0,74
5045,Serdar,Schalke,0,0,0,0,0,0,0,0,90
5046,Bentaleb,Schalke,0,0,0,0,1,1,0,0,90
5047,Konoplyanka,Schalke,0,0,0,0,0,2,0,0,90
5048,Stambouli,Schalke,0,1,0,0,6,0,4,0,90
5049,Burgstaller,Schalke,0,1,1,0,0,0,0,0,79
5050,Oczipka,Schalke,0,0,0,0,0,6,0,0,90
5051,Sané,Man. City,0,0,0,0,3,0,1,0,90
5052,Bruma,Schalke,0,0,0,0,0,0,1,0,90
5053,Embolo,Schalke,0,0,0,0,0,1,1,0,69
5054,"Nübel
 (GK)",Schalke,0,0,0,0,0,0,0,0,0
5055,Mendyl,Schalke,0,0,0,0,0,0,0,0,16
5056,Rudy,Schalke,0,0,0,0,0,0,0,0,0
5057,Matondo,Schalke,0,0,0,0,0,0,0,0,0
5058,Kutucu,Schalke,0,0,0,0,0,0,0,0,0
5059,Skrzybski,Schalke,0,0,0,0,1,0,0,0,21
5060,Teuchert,Schalke,0,0,0,0,0,0,0,0,11
5061,Domenico Tedesco,Schalke(COACH),0,0,0,0,0,0,0,0,0
5062,"Buffon
 (GK)",Paris,0,0,0,0,0,0,0,0,90
5063,Thiago Silva,Paris,0,1,0,0,0,0,0,0,90
5064,Kimpembe,Paris,0,0,0,0,1,0,2,0,90
5065,Kehrer,Paris,0,0,0,0,0,0,1,0,70
5066,Marquinhos,Paris,0,0,0,0,1,1,1,0,90
5067,Verratti,Paris,0,0,0,0,1,1,1,0,90
5068,Mbappé,Paris,0,3,0,1,0,1,0,2,90
5069,Di María,Paris,0,3,1,0,0,7,2,1,90
5070,Dani Alves,Paris,0,1,0,0,1,7,1,0,90
5071,Bernat,Paris,1,3,2,0,2,3,0,0,90
5072,Draxler,Paris,0,0,0,0,1,5,0,1,70
5073,"Areola
 (GK)",Paris,0,0,0,0,0,0,0,0,0
5074,Paredes,Paris,0,0,0,0,0,0,1,0,20
5075,Cavani,Paris,0,0,0,0,0,0,0,0,0
5076,Meunier,Paris,0,1,1,0,0,2,0,0,20
5077,Choupo-Moting,Paris,0,0,0,0,0,0,0,0,0
5078,Kurzawa,Paris,0,0,0,0,0,0,0,0,0
5079,Dagba,Paris,0,0,0,0,0,0,0,0,0
5080,Thomas Tuchel,Paris(COACH),0,0,0,0,0,0,0,0,0
5081,"De Gea
 (GK)",Man. United,0,0,0,0,0,0,0,0,90
5082,Lindelöf,Man. United,0,0,0,0,1,0,0,0,90
5083,Bailly,Man. United,0,0,0,0,0,0,0,0,36
5084,R. Lukaku,Man. United,2,2,2,0,0,0,1,0,90
5085,Rashford,Man. United,1,1,1,1,2,1,0,2,90
5086,Smalling,Man. United,0,0,0,0,3,0,0,0,90
5087,Pereira,Man. United,0,0,0,0,0,1,3,0,80
5088,Fred,Man. United,0,0,0,0,1,0,2,0,90
5089,Young,Man. United,0,0,0,0,2,0,0,0,87
5090,Shaw,Man. United,0,0,0,0,1,1,2,0,90
5091,McTominay,Man. United,0,0,0,0,1,0,4,0,90
5092,"Romero
 (GK)",Man. United,0,0,0,0,0,0,0,0,0
5093,Rojo,Man. United,0,0,0,0,0,0,0,0,0
5094,Dalot,Man. United,0,1,0,0,0,3,1,0,54
5095,Garner,Man. United,0,0,0,0,0,0,0,0,0
5096,Chong,Man. United,0,0,0,0,0,0,1,0,10
5097,Gomes,Man. United,0,0,0,0,0,0,0,0,0
5098,Greenwood,Man. United,0,0,0,0,0,0,1,0,3
5099,Ole Gunnar Solskjær,Man. United(COACH),0,0,0,0,0,0,0,0,0
5100,"Casillas
 (GK)",Porto,0,0,0,0,0,0,0,0,90
5101,Éder Militão,Porto,0,1,0,0,1,4,6,0,3
5102,Marega,Porto,1,4,2,1,0,5,1,0,90
5103,Alex Telles,Porto,1,2,0,0,4,17,1,0,90
5104,Herrera,Porto,0,2,1,0,0,0,1,0,90
5105,Corona,Porto,0,3,0,1,2,8,0,0,69
5106,Danilo,Porto,0,4,1,0,1,0,0,0,90
5107,Otávio,Porto,0,2,1,0,2,3,3,0,90
5108,Felipe,Porto,0,1,0,0,2,1,0,0,90
5109,Soares,Porto,1,6,2,0,0,0,2,0,78
5110,Pepe,Porto,0,1,0,0,2,0,1,1,90
5111,"Vaná
 (GK)",Porto,0,0,0,0,0,0,0,0,0
5112,Maxi Pereira,Porto,0,1,0,0,0,0,1,0,12
5113,Hernâni,Porto,0,1,0,0,0,1,0,0,26
5114,Brahimi,Porto,0,1,1,0,0,1,0,0,21
5115,Óliver Torres,Porto,0,0,0,0,0,0,0,0,0
5116,Adrián López,Porto,0,0,0,0,0,0,0,0,0
5117,Fernando,Porto,0,1,0,0,0,0,3,0,12
5118,Sérgio Conceição,Porto(COACH),0,0,0,0,0,0,0,0,0
5119,"Olsen
 (GK)",Roma,0,0,0,0,0,0,0,0,90
5120,Karsdorp,Roma,0,0,0,0,0,0,1,0,55
5121,Juan Jesus,Roma,0,0,0,0,0,0,0,0,90
5122,Perotti,Roma,0,1,0,0,3,8,1,0,90
5123,Džeko,Roma,0,6,0,0,0,1,2,2,90
5124,Kolarov,Roma,0,1,0,0,1,11,0,0,90
5125,Marcano,Roma,0,1,0,0,3,0,1,0,77
5126,De Rossi,Roma,1,0,0,0,1,0,2,0,90
5127,Zaniolo,Roma,0,2,0,0,0,1,2,0,90
5128,Nzonzi,Roma,0,0,0,0,1,1,5,0,90
5129,Manolas,Roma,0,2,0,0,0,0,1,0,90
5130,"Mirante
 (GK)",Roma,0,0,0,0,0,0,0,0,0
5131,Cristante,Roma,0,0,0,0,0,0,0,0,78
5132,Lorenzo Pellegrini,Roma,0,0,0,0,0,0,2,0,14
5133,Schick,Roma,0,0,0,0,1,0,1,0,14
5134,Santon,Roma,0,0,0,0,0,0,0,0,0
5135,Florenzi,Roma,0,1,0,0,2,1,2,0,35
5136,El Shaarawy,Roma,0,0,0,0,0,0,0,0,0
5137,Eusebio Di Francesco,Roma(COACH),0,0,0,0,0,0,0,0,0
5138,"Bürki
 (GK)",Dortmund,0,0,0,0,0,0,0,0,90
5139,Diallo,Dortmund,0,0,0,0,0,2,1,0,90
5140,Sancho,Dortmund,0,1,1,0,0,5,0,0,90
5141,Alcácer,Dortmund,0,3,2,0,0,0,0,2,90
5142,Götze,Dortmund,0,4,1,0,0,2,2,0,90
5143,Reus,Dortmund,0,3,1,0,1,4,0,1,74
5144,Guerreiro,Dortmund,0,0,0,0,0,4,0,0,62
5145,Akanji,Dortmund,0,0,0,0,1,0,0,0,90
5146,Wolf,Dortmund,0,2,0,0,2,7,0,0,62
5147,Witsel,Dortmund,0,1,0,0,2,1,1,0,90
5148,Weigl,Dortmund,0,2,1,0,1,0,0,0,90
5149,"Hitz
 (GK)",Dortmund,0,0,0,0,0,0,0,0,0
5150,Zagadou,Dortmund,0,0,0,0,0,0,0,0,0
5151,Hakimi,Dortmund,0,0,0,0,0,0,0,0,0
5152,Delaney,Dortmund,0,0,0,0,1,1,0,0,16
5153,Pulišić,Dortmund,0,1,0,0,0,3,0,0,28
5154,Schmelzer,Dortmund,0,0,0,0,0,0,0,0,0
5155,Bruun Larsen,Dortmund,0,2,1,0,0,0,0,1,28
5156,Lucien Favre,Dortmund(COACH),0,0,0,0,0,0,0,0,0
5157,"Lloris
 (GK)",Tottenham,0,0,0,0,0,0,0,0,90
5158,Alderweireld,Tottenham,0,1,0,0,2,0,0,0,90
5159,Vertonghen,Tottenham,0,0,0,0,3,0,0,0,90
5160,Sánchez,Tottenham,0,0,0,0,2,0,0,0,90
5161,Son,Tottenham,0,2,0,0,1,0,0,0,71
5162,Winks,Tottenham,0,0,0,0,0,0,0,0,55
5163,Kane,Tottenham,1,2,1,0,0,0,0,2,90
5164,Sissoko,Tottenham,0,0,0,1,1,0,0,0,90
5165,Eriksen,Tottenham,0,0,0,0,2,3,1,0,83
5166,Aurier,Tottenham,0,0,0,0,2,2,0,0,90
5167,Davies,Tottenham,0,0,0,0,2,2,1,0,90
5168,"Gazzaniga
 (GK)",Tottenham,0,0,0,0,0,0,0,0,0
5169,Rose,Tottenham,0,0,0,0,0,0,0,0,7
5170,Lamela,Tottenham,0,0,0,0,0,0,0,0,19
5171,Wanyama,Tottenham,0,0,0,0,0,0,0,0,0
5172,Dier,Tottenham,0,0,0,0,0,0,1,0,35
5173,Llorente,Tottenham,0,0,0,0,0,0,0,0,0
5174,Moura,Tottenham,0,0,0,0,0,0,0,0,0
5175,Mauricio Pochettino,Tottenham(COACH),0,0,0,0,0,0,0,0,0
5176,"Courtois
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,90
5177,Carvajal,Real Madrid,0,1,0,0,1,2,2,0,90
5178,Varane,Real Madrid,0,2,1,0,3,0,0,0,90
5179,Nacho,Real Madrid,0,1,0,0,1,0,2,0,90
5180,Kroos,Real Madrid,0,1,0,0,1,7,0,0,90
5181,Benzema,Real Madrid,0,3,1,0,2,2,0,0,90
5182,Modrić,Real Madrid,0,1,0,0,1,0,2,0,90
5183,Casemiro,Real Madrid,0,0,0,0,1,0,2,0,87
5184,Lucas Vázquez,Real Madrid,0,1,1,0,0,5,0,0,29
5185,Reguilón,Real Madrid,0,0,0,1,2,1,1,0,90
5186,Vinícius Júnior,Real Madrid,0,2,1,0,0,0,0,0,35
5187,"Navas
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,0
5188,Vallejo,Real Madrid,0,0,0,0,0,0,0,0,0
5189,Bale,Real Madrid,0,3,2,0,1,2,1,0,61
5190,Marcelo,Real Madrid,0,0,0,0,0,0,0,0,0
5191,Valverde,Real Madrid,0,0,0,0,0,0,0,0,3
5192,Asensio,Real Madrid,1,4,1,0,1,3,2,1,55
5193,Ceballos,Real Madrid,0,0,0,0,0,0,0,0,0
